Fecha,Temperatura,Humedad,Presión,Velocidad del viento,dt,coord_lon,coord_lat,weather_0_id,weather_0_main,weather_0_description,weather_0_icon,base,main_temp,main_feels_like,visibility,wind_speed,wind_deg,clouds_all,sys_type,sys_id,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
2024-08-12 20:45:02,25.45,41,1010,4.12,1723513143,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.45,25.12,10000,4.12,30,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 20:46:02,25.45,41,1010,4.12,1723513143,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.45,25.12,10000,4.12,30,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 20:47:01,25.45,41,1010,4.12,1723513143,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.45,25.12,10000,4.12,30,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 20:48:02,25.45,41,1010,4.12,1723513143,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.45,25.12,10000,4.12,30,0,2,2007545,ES,1723526645,1723576522,7200,6545083,Sol,200
2024-08-12 20:49:01,25.41,42,1010,3.58,1723513558,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.58,58,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:50:02,25.41,42,1010,3.58,1723513558,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.58,58,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:51:02,25.41,42,1010,3.58,1723513558,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.58,58,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:52:01,25.41,42,1010,3.58,1723513558,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.58,58,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:53:02,25.41,42,1010,3.58,1723513558,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.58,58,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:54:01,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:55:02,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:56:03,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:57:02,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:58:01,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 20:59:02,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:00:03,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:01:01,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:02:02,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:03:01,25.41,42,1010,3.13,1723514033,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:04:02,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:05:02,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:06:01,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:07:02,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:08:01,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:09:02,25.41,42,1010,3.13,1723514343,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.41,25.1,10000,3.13,342,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:10:02,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:11:01,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:12:02,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:13:01,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:14:02,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:15:02,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:16:01,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:17:02,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
2024-08-12 21:18:01,25.22,43,1010,3.09,1723515003,-3.7038,40.4168,800,Clear,clear sky,01n,stations,25.22,24.92,10000,3.09,40,0,2,2007545,ES,1723526645,1723576522,7200,3117735,Madrid,200
